,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
45beb21ad3ae8833bd6b7b28edc66476,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999598785,1
35fc9ad4eeaa1212e7bc0be94e99b536,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996179713,41
3609b6f8a4bcb72d9b109de371a8f089,0,9,5,1,4,0,6,0,0,6403,0,0,14,6423,0.997050605,0,0.002949395,0.799715505,6442
51c1b485556c225ef02036f5ee20763e,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.973192583,8
a110bfd04e2f83fb77c39a2d26776824,1,4,3,1,2,0,0,0,0,0,0,0,1,1,0.166666667,0,0.833333333,0.99984709,6
28746668fe8cbdebd99f6ce40b247567,1,2,4,1,2,0,8,0,0,0,0,0,0,8,0.888888889,0,0.111111111,0.990043053,9
2377799b1c043cc75a27a7b17450b951,1,3,2,1,2,0,0,0,0,0,0,0,3,3,0.5,0.333333333,0.166666667,0.999768682,6
0ce654b0cb24eafd7d5df651fb9cf009,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.747094048,8
d6854e27c37ba4ca054010274e254819,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.352208802,5
db93793420f504c24d82c88b07fdebf8,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.979763093,2
a8e57c9bb42de550609627d5724a1e8f,1,2,3,1,2,21,0,0,0,0,0,0,0,21,0.913043478,0,0.086956522,0.746537264,23
41aa3f41a99536bb73d757639e6cf272,1,3,4,1,2,0,0,0,0,0,0,0,2,2,0.333333333,0.333333333,0.333333333,0.995722286,6
8eea30270bcfe68b376125ccb41b6efd,1,7,6,1,2,0,3,0,0,0,0,0,0,3,0.2,0,0.8,0.998270623,15
998d985fcc4f0a56dadf13ddaeab795e,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997467509,2
29a93603c628d6a7927215052e462cad,1,4,6,1,2,0,0,0,0,0,0,0,1,1,0.0625,0,0.9375,0.996924835,16
85273377def324b8f766e192067c8aff,1,3,4,1,2,0,11,0,0,0,0,0,0,11,0.55,0,0.45,0.99825417,20
15c733dfbfc559e6fb6ced3f5358bc21,1,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999839042,109
b95e8c6c85ae2a797581907d8ab54aad,1,4,3,1,3,2,0,0,0,0,0,0,1,3,0.272727273,0,0.727272727,0.999890541,11
03325c813ae2cfdc83aba92493dabb02,1,8,5,1,4,0,2,0,1,0,0,0,6,9,0.428571429,0,0.571428571,0.99653037,21
374a6fc21ba2b6b2179da6d6ccdd0c3b,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998471911,7
25667d9914da6e03275bc38149a4d502,1,4,4,1,2,1,0,0,0,0,0,0,0,1,0.1,0,0.9,0.999520446,10
e2fcbf15e471098c880c7c81f9bb9b9f,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994907475,4
b8a1405fa8a715c6baa029cdc1cb56a3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.982389375,5
3eba65599ee60dd402540029e145ac53,1,9,7,1,4,180,37,0,0,0,0,0,17,234,0.917647059,0,0.082352941,0.999520826,255
ee75adedc570adf94fbed54f513b4f46,1,3,2,1,2,0,0,0,0,0,0,0,1,1,0.333333333,0,0.666666667,0.991840807,3
26b2ddc57bb2a70f2fc7ce58d452bf6b,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.925344476,1
854b80b384cf8758e2e8c7df25a64134,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996910066,4
2c6d57bfef3c39e8117d06af5327410b,1,5,1,1,2,0,0,0,1,0,0,0,0,1,0.019607843,0,0.980392157,0.999690532,51
dd409b0546aeac7872a09f79438f284f,1,4,5,1,2,3,0,0,0,0,0,0,0,3,0.3,0,0.7,0.999788384,10
8b02f576483990f953b22bf88cf39b1d,1,4,2,1,3,5,1,0,0,0,0,0,0,6,0.75,0,0.25,0.999653783,8
31c481c2ea957bfa54780493a73ebe3a,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.79111978,2
ab73d2d79112122dd03746642cab140d,1,8,6,1,2,0,0,0,0,0,0,0,1,1,0.007751938,0,0.992248062,0.999526828,129
7e9fb60327695ac98ce0a7d00308cde2,0,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0.095238095,0.904761905,0.9989141,21
22ecf7d748361245efc467791a3c9957,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.933719966,2
393116c5d3ef5f207c0b40f764a46005,1,5,9,1,2,0,0,0,0,0,0,0,19,19,0.365384615,0,0.634615385,0.998605236,52
80c032cb69bd1723be240dcfeac6ae38,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999633564,7
ae8255763ad12886952a138ca0f4d7a8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.985443694,1
e63c59219dcadcc1ed7ebefdcffcf5ac,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0.166666667,0,0.833333333,0.988352062,6
103e452215dfabd5dd1a3888929c4026,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995052043,3
45af23b3700a7fd213471ab12fe42f9a,1,5,6,1,2,0,0,0,0,0,0,0,5,5,0.147058824,0,0.852941176,0.998002478,34
4ca554ec8ae302113020bced393a9197,1,4,3,1,2,0,1,0,0,0,0,0,0,1,0.035714286,0,0.964285714,0.604332788,28
7e3921393ad48ea7b43903f6720f78da,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.502572286,8
9440b8736833fdfea8cd37ce414105d7,1,6,10,1,2,0,0,0,1,0,0,0,0,1,0.028571429,0,0.971428571,0.99927396,35
c5b2611c6ed4b09df9fa787d35ec9edc,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999488815,68
cec98723ac45af4b02f0e9f175c275d9,1,10,9,1,3,0,105,0,0,0,0,0,2,107,0.810606061,0,0.189393939,0.993146273,132
8569653044ed7e25d603ddca0e3334c6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.739716649,2
a2b8378d403ff448e2fd85ee37755ebf,1,4,4,1,2,0,5,0,0,0,0,0,0,5,0.3125,0,0.6875,0.999613379,16
9513994e906a732a1203f34c6f65ba6c,1,4,4,1,2,0,0,0,0,0,0,0,3,3,0.083333333,0,0.916666667,0.999489751,36
87082a246d74a6f972a6a98f03c62f36,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.901366626,6
7f1711be7502a499de97db8e64538e71,1,2,2,1,2,0,0,0,0,91,0,0,0,91,0.989130435,0,0.010869565,0.997869551,92
289357bb49c5d20af9b86ee567967fdd,1,5,4,1,3,8,1,0,0,0,0,0,0,9,0.132352941,0,0.867647059,0.985214644,68
8a72cd460672f0aafdc9e17bb8ee8fd4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998786958,2
3a8382ac4195a6ad1dab48ef37ee95cd,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999921479,2
d806304f2995081b7c829c272a295501,1,3,3,1,2,0,0,0,1,0,0,0,2,3,1,0,0,0.999807111,3
99ee38738ab802cf117d0eae5054ac25,0,2,2,1,2,0,0,0,0,0,0,1,0,1,0.333333333,0,0.666666667,0.62341319,3
4a9e0454aaf2cd859c1b0c415387d1c3,1,2,2,1,2,4,5,0,0,0,0,0,0,9,1,0,0,0.998770293,9
d67689bb351d0cd1673724abdf80ce44,1,4,3,1,3,1,0,0,2,0,0,0,0,3,0.5,0,0.5,0.998786142,6
df5491fe47a3248533cf7f9555d3c547,1,4,5,1,2,0,0,0,3,0,0,0,0,3,0.176470588,0,0.823529412,0.997875248,17
8e61ce9e04fe179c0dc62fc284c2892b,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.995666281,1
d37b669c8c467218ed7c214aed800f9b,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998564558,1
b92509c5389ab43430b4ea0ebed56178,1,10,5,1,3,3,0,0,0,0,0,0,13,16,0.156862745,0,0.843137255,0.998162797,102
d890b317e2191f90615f86ea3e1f62ea,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.743447502,13
9b95d2bd4901003da67e9f26f085719b,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.987376582,5
a30ae79462a7653feb4d7c7ce64ede1d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.963685736,1
a8eaa58a70570e26e98320d4e3de24cc,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998955612,7
b6b4f7ebb5bc67865958f2c037f6d43b,1,4,2,1,2,0,0,0,0,3,0,0,0,3,0.2,0,0.8,0.994748963,15
ea7b630be1500e1dc5d039928d4234af,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0.5,0,0.5,0.999317964,2
971aa711f5ae1db4d63e5272acca5c86,1,6,5,1,3,6,4,0,0,0,0,0,0,10,0.714285714,0,0.285714286,0.999756391,14
378cccceb45188ea366cf989388121d9,1,1,1,1,1,0,5,0,0,0,0,0,0,5,1,0,0,0.926201786,5
2203b0f580db4868cb4cfc75d74c3559,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999417484,3
08d52872e0daccc2c33c3d18718997ac,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0625,0.9375,0.989233349,16
4f374aea6896dac37da84a27ecba23a1,0,4,3,1,2,0,1,0,0,0,0,0,0,1,0.04,0,0.96,0.4844608,25
cd4636945212e72e615b8a2e5d8cfb2e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998808993,2
19a9f27dc3af09c0a726012f64af9f87,1,4,3,1,2,0,2,0,0,0,0,0,0,2,0.222222222,0,0.777777778,0.999631074,9
90200335d044815c6b1f753dc5673577,0,3,2,1,2,0,0,0,0,0,0,0,1,1,0.166666667,0,0.833333333,0.996423104,6
7b8140e054e04ff021f3e3e766f3e3b6,1,3,4,1,2,0,0,0,0,631,0,0,0,631,0.992138365,0,0.007861635,0.994992237,636
e9a84cac618e787d4eeeeace4c515ea3,1,3,1,1,2,41,0,0,0,0,0,0,0,41,0.5125,0,0.4875,0.986775722,80
d3e337420fb0a6029fa130fa201ff842,1,2,4,1,2,0,6,0,0,0,0,0,0,6,0.157894737,0,0.842105263,0.998210877,38
4420e023f44370312443985fd2830911,1,5,4,1,3,0,3,0,1,0,0,0,0,4,0.235294118,0,0.764705882,0.99931748,17
77e01efb1a80453f083f200988d9dc22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998527868,15
09f8cd02690667e41cb136c602179eab,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997135975,5
2ff383586246a5911cd7f744f88ad80a,1,3,3,1,2,0,0,0,0,0,0,0,1,1,0.024390244,0,0.975609756,0.999617447,41
b9a539206834d87709176cc02bf853e9,1,27,8,1,6,1114,2810,3,1,0,0,0,92,4020,0.994803267,0,0.005196733,0.997873893,4041
342cb1105449f5f25cb4e91d096fae2b,1,3,3,1,2,1,0,0,0,0,0,0,0,1,0.166666667,0.166666667,0.666666667,0.997933824,6
5f253c97d3baf43d1592b953e8da809e,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.57031014,4
a4a5d2433d9e300da7b2185d5b0571c8,1,9,6,1,4,5,26,0,0,0,0,0,5,36,0.923076923,0,0.076923077,0.999896405,39
1bbec80523204ea13dd2237f9ec99cd4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997289412,10
be1fb04509445768d83cec0c499b108d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996011389,4
a1655eb82457208fe5f7277d8a040250,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.994069208,3
885f807b8a6d224ab7db7ffc399ace2d,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.99557199,1
ce6690c1d4caaf2a18064d1bbb456562,1,3,3,1,2,0,0,0,1,0,0,0,0,1,0.25,0,0.75,0.99980806,4
615d1c1bf7ecf8aa26505fa5f92f2248,1,8,8,1,3,4,0,0,0,0,0,0,109,113,0.719745223,0,0.280254777,0.999794512,157
d20d872f3f095e8447fc99f3aa2e65ae,1,5,7,1,3,1,0,0,0,0,0,0,1,2,0.105263158,0,0.894736842,0.966468771,19
bfbed7ecbb19428e14baf67df30dfcbf,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999805395,5
dbcf53d7109983bb2db6e9ccef7b272f,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9743999,3
d037a1744da3ac1666116b6f9852236e,1,1,3,1,1,0,11,0,0,0,0,0,0,11,1,0,0,0.951134195,11
3012fc0ebbfe02d667f720a6374e522a,1,8,9,1,4,6,9,3,0,0,0,0,0,18,0.409090909,0,0.590909091,0.999862203,44
d9c57e6780a7ffa4ac4b2bc3e2a9d435,1,3,3,1,3,2,0,0,1,0,0,0,0,3,0.75,0,0.25,0.998822554,4
5dbcdae0f7a2b7ef6e7712d5c5a30775,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999555122,3
f9a64dd8161dabb697d3ee990e4d2e33,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.0625,0,0.9375,0.999538462,16
5e2369d34fdfadedafa15ec39c19b057,1,5,5,1,3,1,0,0,0,12,0,0,0,13,0.722222222,0,0.277777778,0.99351154,18
fb4051b3314cb3b35df89a0414abfc77,1,2,2,1,2,0,21,0,0,0,0,0,0,21,0.954545455,0,0.045454545,0.960776352,22
7f97148bad548ba445716575c8185cf9,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999374261,2
092d59570406efb753dfaba7c405a10f,1,3,7,1,2,0,0,2,0,0,0,0,0,2,0.043478261,0,0.956521739,0.991761725,46
914eb470936a083100b32eca146a002e,1,6,3,1,4,1,1,0,0,0,0,0,13,15,0.882352941,0.058823529,0.058823529,0.999551679,17
f25ee936dec3784d017e2b8f8e2af47e,1,2,3,1,2,0,0,7,0,0,0,0,0,7,0.875,0,0.125,0.996523511,8
96e2965cbc2608c0c73397aeeeb8215f,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998632077,7
ed2cfaab3ae69cf8802baf7b6c047409,1,3,4,1,2,0,0,0,0,0,0,0,4,4,0.5,0,0.5,0.995587992,8
abceed0f74b2813af442398c851f459a,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.795277511,12
90f53b267e9ff2ec0c383be4665f851b,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998629806,4
254a040715a14e3465072c90ff844909,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998615645,1
8686b3189cc2859d1ffc7ddf96c19961,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.979341421,1
8986b2005635a632d5baeb7ce94f58c4,1,3,5,1,2,0,3,0,0,0,0,0,0,3,0.428571429,0,0.571428571,0.997343502,7
780088d5ec88926e1183b2f601d8fc17,0,4,3,1,3,1,0,0,0,0,0,0,5,6,0.461538462,0,0.538461538,0.996791324,13
98c72c745d25ad0478c3617b94e6305a,1,5,4,1,4,1,12,0,0,0,0,0,1,14,0.933333333,0,0.066666667,0.999402249,15
9d2fd8b3d88f9d800a4c3018179348c7,1,8,3,1,4,9,1,0,0,0,0,0,12,22,0.157142857,0,0.842857143,0.968567975,140
082d4f7b8ec7ac427e5d3f9a854a0af1,1,10,8,1,5,1,12,0,1,0,0,0,9,23,0.442307692,0,0.557692308,0.999615883,52
a1c276f10cdeef1fdca5733d420d38b5,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999857209,45
e821106652ba97b72725f30e74ab42f1,0,5,7,1,2,0,33,0,0,0,0,0,0,33,0.568965517,0,0.431034483,0.945794159,58
db6dfbad40d47f22a0098db782fb060c,1,4,3,1,2,0,0,0,0,0,0,0,1,1,0.111111111,0,0.888888889,0.998976104,9
a58533038e21947186571f6da69b473a,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.983222184,4
fb24c10102e6cff01f5840dce32c3cbb,1,1,1,1,1,0,2,0,0,0,0,0,0,2,1,0,0,0.962548733,2
f5dced9b136ff6b30a389cc6d17acbe4,1,5,5,1,2,0,1,0,0,0,0,0,0,1,0.058823529,0,0.941176471,0.985278054,17
32ffd2fb8c5b506a7b5d85bd3deb2d90,1,4,3,1,2,0,0,0,0,0,0,0,1,1,0.043478261,0,0.956521739,0.99277642,23
de407e671fbfe4cf19235ec033093705,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997398594,4
403068377470db2d13dcd81a099b8045,0,4,4,1,2,0,12,0,0,0,0,0,0,12,0.428571429,0,0.571428571,0.671097089,28
ba8270a3b7a834aaa9918ca6bd7ceab8,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998339649,5
d691a5d7c84c18ba6b3da3a28cc09be8,1,3,3,1,2,0,0,0,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.999348954,3
0f506d5fbfb0bd0e166e654317bda783,1,3,4,1,2,0,1,0,0,0,0,0,0,1,0.023809524,0,0.976190476,0.999014801,42
d9f6ccbc0cd18866c6108088fee7db72,1,8,5,1,3,0,1,0,0,0,0,0,82,83,0.535483871,0.006451613,0.458064516,0.989736103,155
fed4667335b2bbb54a2dcb48b5e7bd33,1,2,3,1,1,0,21,0,0,0,0,0,0,21,1,0,0,0.999126539,21
aee96c970490ca1b37903ed2ff00ebd2,1,9,4,1,4,8,0,0,0,18,0,0,4,30,0.810810811,0,0.189189189,0.998373736,37
819d9a0bf28827918e8f368f33662365,1,3,5,1,2,0,0,0,0,0,0,0,1,1,0.009803922,0,0.990196078,0.998748802,102
fb4d06e4afb163b030ff19164c1380d1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.345565342,30
880645a3d6b749d1959418bfbd33d7b0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998491486,7
105e4cb158b3ddbdf576e2fd5d0054ee,1,5,4,1,2,0,7,0,0,0,0,0,0,7,0.7,0,0.3,0.955411065,10
968d16541d7e0ea20f72f9e9d08e3c6f,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.814455128,11
3d9bb6b1a766395cc169380fc8e032a2,1,3,3,1,2,0,2,0,0,0,0,0,0,2,0.666666667,0,0.333333333,0.993517078,3
31dac761352efcda41aa1363d3511cc9,1,3,3,1,2,2,0,0,0,0,0,0,0,2,0.181818182,0,0.818181818,0.999766283,11
bd45889cca5566edaa9b69f6515933e4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999736724,2
33de5585b7578a75bfd379dabd0bedc1,1,10,6,1,3,0,4,0,1,0,0,0,0,5,0.1,0,0.9,0.990212147,50
2b011b78144f1b85394e1cf412711bc2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998135188,24
6c60db5a69cda3dbf931223960d17c4d,1,3,4,1,3,0,9,0,0,3,0,0,0,12,0.923076923,0,0.076923077,0.995403621,13
c638c6d7558f6afa16fa83ac8b79f439,1,4,7,1,2,4,0,0,0,0,0,0,0,4,0.363636364,0,0.636363636,0.988730567,11
eb96ef0371a0e5bf93a05dec19944006,1,7,7,1,5,0,1,0,1,7,0,0,17,26,0.684210526,0,0.315789474,0.99754024,38
ddc6252e2861e1eef588bc4732158da0,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0.5,0.5,0,0.998291714,2
1c792221771d1846de624bc47c9cac82,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0.022727273,0.977272727,0.999172335,44
a41176bdefee5b0e595a232d8daf7cdb,1,6,4,1,3,2,5,0,0,0,0,0,0,7,0.225806452,0,0.774193548,0.999892273,31
1fd66f7f500630f696148fc953ccd8c3,1,3,2,1,2,0,0,0,0,0,0,0,2,2,0.04,0,0.96,0.999361559,50
410abab50e7ba91276d25068e9c8ee97,1,2,9,1,2,0,70,0,0,0,0,0,0,70,0.985915493,0,0.014084507,0.999467403,71
1c30db51884b89ea1bd1238b5ed4220f,0,2,3,1,1,0,0,3,0,0,0,0,0,3,1,0,0,0.396674401,3
580a08979b1b9b3ceb7f9fbaba6eea8d,1,7,7,1,3,1,0,0,1,0,0,0,0,2,0.051282051,0.051282051,0.897435897,0.999700421,39
7c2fd9f3939ecd731ebbc18b55603639,0,3,3,1,3,1,2,0,0,0,0,0,0,3,0.428571429,0,0.571428571,0.999784804,7
a81335f4c8017cf50556ce5755ffee87,1,7,10,1,4,2,48,136,0,0,0,0,0,186,0.948979592,0,0.051020408,0.999829257,196
2698db546774b9f7656d1184e1c96375,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.949399889,3
9102bc6d0d3f953d1ee62f5eb8863016,1,12,8,1,6,1,16,0,1,9,0,0,4,31,0.192546584,0,0.807453416,0.999868521,161
67def603e550d227a55c783f6e0bef8d,1,17,24,1,6,1791,2146,214,2,0,0,0,2,4155,0.994494974,0,0.005505026,0.999626874,4178
2f74f855eaa0c421030f6e64464c5264,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999776675,33
19bea0665c1e904a23414a0759f1219f,1,4,3,1,3,8,34,0,0,0,0,0,0,42,0.954545455,0,0.045454545,0.998562745,44
de98cf417edbf0efac71478c71a94aed,1,3,3,1,3,2,2,0,0,0,0,0,0,4,0.571428571,0,0.428571429,0.993397788,7
5744a36ea80da11628d8120bee81624e,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995360616,21
ba94f730b28131d643773e0b5384fd2b,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.978512519,2
4fdb030d5d761db2ab48f5eddd6b8986,1,2,2,1,2,0,17,0,0,0,0,0,0,17,0.85,0,0.15,0.990329945,20
e472d930ff872cc37f6bc2381155d9c2,1,5,4,1,2,0,0,0,0,0,0,0,1,1,0.045454545,0,0.954545455,0.969070651,22
e5cc847362bac36edd770b0f60d7763d,1,4,5,1,2,0,2,0,0,0,0,0,0,2,0.181818182,0,0.818181818,0.997414715,11
613ce84170b861b623569953738b670c,1,1,1,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0.998809229,2
d7c9bea2a725e06b66db227aa015b5c6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.981586604,2
297ca8d613c6b0ad0e6c2abd1d153d37,1,1,2,1,1,0,4,0,0,0,0,0,0,4,1,0,0,0.834173397,4
0c21e09becad25c3c2c993c1d8db6bd9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999386884,1
75e85f473cb6b8a4437c641dc73706b5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.998826356,1
b30a1c393dc2565de75d479fcdbdf037,1,5,5,1,3,0,1,0,0,0,0,0,1,2,0.058823529,0,0.941176471,0.999389022,34
e06cb7f36e65d2116a2f8e6ea50e6630,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997929819,1
8667601b750d43bf33b1d4d382f31949,0,17,74,1,5,2,98,0,12,0,0,0,11,123,0.258403361,0,0.741596639,0.768474177,476
41fb8355c661e58f217849d4e3ab6d44,1,4,4,1,3,2,5,0,0,0,0,0,0,7,0.24137931,0,0.75862069,0.993929248,29
d5ca9a4bf38efbf7c1e0c86b13b46992,1,2,2,1,2,0,3,0,0,0,0,0,0,3,0.75,0,0.25,0.991038056,4
e22bb83e3ded6b0779f852fda3103cf8,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.584742535,1
49d43ef9c21d6099c951aa13bf537f15,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.018181818,0.981818182,0.997399217,55
99b6a1029785730d7a679800f790997c,0,8,5,1,5,4,4,0,1,0,0,0,5,14,0.823529412,0,0.176470588,0.99869839,17
50e22b3130e0701810f8d80056af5012,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.254786785,47
f4d4e49095140ada80f0e8a3802cd25a,0,3,3,1,2,0,0,0,0,0,0,0,6,6,0.75,0.125,0.125,0.997796691,8
2d5470a07aa318f0b1685651cd94f8f4,1,2,2,1,2,0,0,0,0,0,0,0,7,7,0.35,0,0.65,0.999706378,20
0368b3bd81454371b719d2b8d1bd05f2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999774985,7
e49960ca4e44162205ca6e267aa4242d,1,7,3,1,2,1,0,0,0,0,0,0,0,1,0.002024291,0,0.997975709,0.996608984,494
e3dccc3de5175ca9153d40ba3eb74ebd,1,22,9,1,5,44,47,0,0,0,1,0,106,198,0.938388626,0,0.061611374,0.999645825,211
a19a6a17b46db8e6116e783f49c1283c,0,2,1,1,2,0,0,0,0,0,0,0,5,5,0.714285714,0,0.285714286,0.544469112,7
0ebfc3850f8b05202527a500fecb9142,1,5,4,1,2,0,0,0,0,0,0,0,3,3,0.103448276,0,0.896551724,0.999720661,29
c4195f805b10eaa971beb48d98c32cbe,1,4,3,1,3,0,2,0,0,0,0,0,1,3,0.25,0,0.75,0.993660069,12
a5cf2b95185d0d1b5906d8fa90427869,1,7,11,1,3,0,117,0,2,0,0,0,0,119,0.506382979,0.008510638,0.485106383,0.999760234,235
6fc353639845067e1b6899ed425aa905,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.972011399,9
4112307448e82a5f8a6d35d7610bcb4d,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.076923077,0.923076923,0.999140248,13
b6be2cefb8d0c10d1c4f33f5eee38d2e,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.996811138,1
87e20a30e16b67e2e66120adfaa21656,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.862793197,2
0ed8247fed9ef4264c19480a0401da1e,0,3,3,1,2,0,0,0,0,61,0,0,0,61,0.772151899,0,0.227848101,0.866497231,79
3662c15f6165c2df1cfd7352c0b21a88,1,7,1,1,3,21,4,0,0,0,0,0,19,44,1,0,0,0.999640284,44
2b0ed8f19f23b1c35abd4fda2417231d,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.993085466,1
25eaf5e4097cbca8be9def8dc94f8b52,1,5,4,1,2,0,2,0,0,0,0,0,0,2,0.285714286,0,0.714285714,0.996960957,7
ea86f2a29c2cd40ee43f7eb12cdf824c,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.995115481,15
11473d9b9ef06fddee7d4786ba363f2f,1,5,5,1,4,11,0,0,0,0,0,1,1,13,0.342105263,0,0.657894737,0.985536808,38
dbfaadf8b25cb18a16ae7ed745545097,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.999834402,2
612a78c7cd4dbd076d22f9ac5b8aef29,1,3,3,1,2,0,2,0,0,0,0,0,0,2,0.142857143,0,0.857142857,0.995680376,14
900b44b94fb83a44d58115dba106280f,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.923728208,12
fcf6be05d6875a69501f28363a21bc3d,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.999207015,1
e07323b3654a455e36ff62f9267d2ec6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.997479862,1
